,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13
2396,QCO76963@N,39.840113079120435,21.14968965928616,41.31567282279156,25.084515642409166,16.723010428272776,31.47860786498405,19.182276667724654,30.003048121312922,9.34521170991714,36.397140343887806,60.006096242625844,15.739303932492025,9.34521170991714,25.084515642409166,19.182276667724654,45.250498805914575,57.546830003173966,3.934825983123006,23.60895589873804,39.840113079120435,0.040845615620152216,0.03909931230893553,0.038450392048106755,0.0381589809659051,0.03924638408442535,0.03955788176972728,0.03752567439193909,0.03893200403862046,0.03960599846152196,0.037775971822959886,0.03961331712527909,0.03895997292375527,0.0403752465482961
2397,AXP98439@N,33.97366680309178,20.942671316974387,36.76602297868837,20.477278621041624,18.615707837310566,21.873456708839914,22.338849404772677,37.23141567462113,9.307853918655283,24.200420188503735,47.935447681074706,19.08110053324333,10.704032006453575,27.92356175596585,18.615707837310566,39.55837915428495,38.16220106648666,9.773246614588047,24.200420188503735,44.677698809545355,0.042567237178789866,0.042596955051659766,0.03951448505050279,0.04067822219021721,0.03936264313697515,0.04112675612569351,0.041186150611760605,0.042105920026479164,0.04063562675422368,0.039772968581490126,0.04150277354213051,0.04202207882534926,0.041535486991964236
2398,QBA57558@N,43.796580502426885,20.925032906715067,40.87680846893176,29.19772033495126,21.411661578964257,30.170977679449635,25.304690956957756,48.176238552669574,11.679088133980503,37.470407763187445,61.80184137564683,19.465146889967507,5.839544066990252,40.87680846893176,24.81806228470857,63.26172739239439,51.0960105861647,5.352915394741064,30.65760635169882,62.28847004789602,0.04035854987450992,0.04018873227022466,0.03930161497618144,0.04013801585368375,0.038629488813708375,0.039433625499759706,0.03836279995351553,0.03939059480746078,0.04019665650475755,0.03971332965411514,0.03947429620748477,0.038892589788477865,0.03929103354693266
2399,QBA57545@N,41.98549141066985,20.016338928342606,41.00908463367753,30.75681347525815,21.48094909383109,29.780406698265825,24.898372813304217,46.86752529563147,11.716881323907867,38.079864302700564,63.466440504500945,20.504542316838766,5.370237273457772,41.00908463367753,25.874779590296537,65.41925405848559,50.773152403600754,5.370237273457772,29.780406698265825,62.49003372750862,0.04020940619833482,0.04010680665168896,0.039268144516325355,0.04034428115678945,0.038651997897181295,0.03920191523218776,0.03826473494436077,0.039210075515875305,0.04013384960959035,0.03931845769990749,0.039232507182077096,0.03865539964551793,0.039199035254002125
2400,QBO24651@N,43.701740980108305,21.36529559027517,42.24501628077136,30.591218686075813,21.36529559027517,29.134493986738867,24.76431988872804,46.61519037878219,11.653797594695547,37.38926728298155,62.15358717170959,19.422995991159247,5.8268987973477735,41.75944138099238,25.735469688286,63.61031187104653,49.52863977745608,5.341323897568793,29.62006888651785,61.182437372151625,0.04022948897993264,0.04034599872369924,0.03956977134822327,0.04051992161989185,0.038729249075907385,0.038969413481368585,0.038531180565219716,0.039574577562317886,0.040221594911989046,0.03968482901397958,0.039646836342709324,0.03908496727455643,0.03931727132122377
2401,QBR98161@N,41.72427239951003,21.34730215788885,39.298442608840844,32.02095323683328,20.862136199755014,29.59512344616409,25.71379578109339,47.54626389711608,9.70331916267675,36.87261281817165,65.49740434806807,19.89180428348734,6.307157455739888,37.35777877630549,24.743463864825713,62.58640859926504,51.91275752032062,5.336825539472213,32.02095323683328,60.16057880859586,0.039983413041019454,0.04046675738915771,0.039700025754914686,0.040625369944943854,0.03919814139526093,0.03971487628849951,0.03902857049083689,0.03973098385319927,0.039826527758079246,0.03946017189109171,0.03903236577770828,0.03888706095713325,0.03917977732431776
2402,AXP07355@N,41.30581202751813,20.172605873904203,36.983110768824375,31.21950909056603,20.172605873904203,34.58161006955007,22.093806433323653,44.18761286664731,9.125702657242378,35.54221034925979,58.1163169224383,24.49530713259796,10.086302936952102,34.58161006955007,30.739208950711166,63.87991860069665,43.707312726792445,4.80300139854862,37.463410908679236,46.589113565921615,0.041125333161604716,0.04188174022139128,0.038034187223889675,0.03948971637331226,0.04023944871210795,0.039821940134540955,0.03858682734196116,0.03862163374565008,0.04014094500564041,0.04122751558017237,0.04029011144704977,0.039647360795016726,0.040593100402800654
2403,AXP07345@N,41.30581202751813,20.172605873904203,36.983110768824375,31.21950909056603,20.172605873904203,34.58161006955007,22.093806433323653,44.18761286664731,9.125702657242378,35.54221034925979,58.1163169224383,24.49530713259796,10.086302936952102,34.58161006955007,30.739208950711166,63.87991860069665,43.707312726792445,4.80300139854862,37.463410908679236,46.589113565921615,0.041125333161604716,0.04188174022139128,0.038034187223889675,0.03948971637331226,0.04023944871210795,0.039821940134540955,0.03858682734196116,0.03862163374565008,0.04014094500564041,0.04122751558017237,0.04029011144704977,0.039647360795016726,0.040593100402800654
2404,QAY31031@N,42.39679199671374,20.467416825999738,39.47287530728521,31.675764135475784,21.442055722475914,30.213805790761516,24.853291860142537,46.782667030856544,10.721027861237957,36.54895861785667,65.78812551214202,20.467416825999738,5.847833378857068,38.49823641080903,25.340611308380627,64.81348661566584,51.65586151323743,5.360513930618978,31.188444687237695,60.42761158152303,0.040027787642178306,0.04017368649182374,0.03931937446911813,0.04067936347211101,0.03862328036490343,0.03940160861873009,0.03886642006107395,0.03970208240190492,0.03985350542501646,0.03938171086097335,0.038972492563014854,0.03881070946112712,0.038868529929935586
2405,AXP32230@N,38.48451068976938,20.722428832952744,41.93824882859484,24.66955813446755,16.775299531437934,31.577034412118465,19.24225534488469,30.09686092405041,9.374432091097669,37.497728364390674,60.68711301079018,15.295126043369882,9.374432091097669,24.66955813446755,19.735646507574042,45.88537813010964,57.72676603465407,3.947129301514808,24.1761669717782,39.964684177837434,0.040761307547799205,0.03911623206822905,0.03816373602929416,0.03811204350586235,0.03924180319129267,0.039479736437196065,0.03730351964175293,0.03880554903690345,0.03944599974497508,0.03786231628059596,0.03934873147136151,0.03881550051932494,0.0401523618360616
2406,AXP32216@N,38.48451068976938,20.722428832952744,41.93824882859484,24.66955813446755,16.775299531437934,31.577034412118465,19.24225534488469,30.09686092405041,9.374432091097669,37.497728364390674,60.68711301079018,15.295126043369882,9.374432091097669,24.66955813446755,19.735646507574042,45.88537813010964,57.72676603465407,3.947129301514808,24.1761669717782,39.964684177837434,0.040761307547799205,0.03911623206822905,0.03816373602929416,0.03811204350586235,0.03924180319129267,0.039479736437196065,0.03730351964175293,0.03880554903690345,0.03944599974497508,0.03786231628059596,0.03934873147136151,0.03881550051932494,0.0401523618360616
2407,AXP32223@N,38.48451068976938,20.722428832952744,41.93824882859484,24.66955813446755,16.775299531437934,31.577034412118465,19.24225534488469,30.09686092405041,9.374432091097669,37.497728364390674,60.68711301079018,15.295126043369882,9.374432091097669,24.66955813446755,19.735646507574042,45.88537813010964,57.72676603465407,3.947129301514808,24.1761669717782,39.964684177837434,0.040761307547799205,0.03911623206822905,0.03816373602929416,0.03811204350586235,0.03924180319129267,0.039479736437196065,0.03730351964175293,0.03880554903690345,0.03944599974497508,0.03786231628059596,0.03934873147136151,0.03881550051932494,0.0401523618360616
2408,QDM36987@N,39.53487119663996,20.481921222355645,50.966641181210555,36.676928700497314,19.529273723641428,32.86633870564045,26.67412996399805,37.629576199211535,12.860741232641915,43.34546119149683,63.35105866449536,26.19780621464094,10.955446235213484,38.10589994856864,23.339863718498293,51.91928867992477,56.68252617349585,10.002798736499267,37.629576199211535,59.06414492028139,0.04122993090582495,0.040735536184491036,0.03943371636513232,0.04136925962349061,0.039911351365523096,0.0420692265210282,0.03973297004812,0.040308344135284696,0.03961214706883148,0.039592453905863995,0.03944210939180112,0.0400305559087283,0.04020864921877218
2409,QBO24657@N,42.39737848432969,20.467699957952266,39.96074753695443,30.7015499369284,21.442352336902374,30.214223747453346,24.853635663227752,48.245292758030345,13.157807115826458,38.01144277905421,63.35240463175702,20.467699957952266,5.3605880842255935,41.42272610537959,25.82828804217786,64.81438320018218,50.681923705405616,5.3605880842255935,29.23957136850324,61.4030998738568,0.040197333044888726,0.040232051744405195,0.03922953411511374,0.040207000224130963,0.03866606391225476,0.039266540609640896,0.038335873276062186,0.0393904958914034,0.040030245195855366,0.03926497776139039,0.039509903330363784,0.03896012816704689,0.03938366325238957
2410,QBO24669@N,44.66793236466889,20.391882166479277,40.29824332899476,31.073344253682706,21.36292417440686,29.61678124179133,24.761571202153405,46.12449537656027,11.652504095131015,38.35615931313959,61.175646499437825,19.906361162515484,5.340731043601715,41.754806340886134,25.73261321008099,64.08877252322058,48.55210039637923,5.340731043601715,31.073344253682706,61.66116750340162,0.04033307484102555,0.0404884401356584,0.039527744546670844,0.04035432079260658,0.038417444357948666,0.03941745509225814,0.03825691886460459,0.03977327929401243,0.04033559898151499,0.03940228210240365,0.03966582551978903,0.0389415394944174,0.039565072013297266
2411,QBO24663@N,41.91399146646314,20.469623739435487,40.939247478870975,29.729691621561066,21.444367727027654,29.24231962776498,26.318087664988482,46.30033941062789,11.696927851105993,38.50238750989056,62.38361520589863,19.982251745639406,5.3610919317569135,40.939247478870975,25.8307156711924,65.79521916247121,50.68668735479264,5.3610919317569135,30.217063615357148,62.38361520589863,0.03997649918378515,0.04031076222371393,0.03937069096842486,0.0403849059095052,0.038648277275546164,0.039120353689607916,0.03834940630964749,0.03936791465612524,0.040357950230807925,0.03937906300106964,0.03926405400764461,0.03877493159719484,0.03932319715084419
2412,QCO95404@N,43.31614462869814,20.928024932966515,39.90925684891289,31.635386526577292,21.41472318722155,29.68859350955715,24.334912712751763,46.236334154228345,12.654154610630917,36.502369069127646,64.24416956166465,20.44132667871148,5.353680796805388,38.93586034040282,25.79500747551687,64.7308678159197,51.1033166967787,5.353680796805388,29.68859350955715,62.297376544644514,0.04015337574780673,0.0403406057649016,0.039327864246874795,0.040770704704475864,0.038683051865169904,0.03926485457553819,0.038551761771427495,0.039356758740083424,0.040168397972939,0.039450046009777674,0.03927547323170657,0.038936930996436206,0.039021920117827236
2413,QCO95410@N,43.381838104126686,20.472328094082258,40.944656188164515,31.683364907508256,21.934637243659562,29.246182991546082,24.859255542814168,47.7687655528586,12.185909579810868,37.045165122625036,63.36672981501651,19.984891710889823,5.361800215116782,38.994910655394776,25.834128309199038,63.36672981501651,51.668256618398075,5.361800215116782,30.22105575793095,61.904420665439204,0.040339863148101125,0.04020398951942365,0.03942262511588334,0.04045256493102094,0.03865259650595935,0.03939616934914018,0.038259575960785525,0.039213144499204225,0.040080803280781195,0.039483115576744984,0.03939453893401768,0.03871259209383632,0.03895203789266678
2414,QCB65300@N,43.06306647801007,20.06347415452742,41.595007393532455,30.829240774029937,21.531533239005036,29.36118168955232,25.446357464278677,47.95659675960213,13.212531760298544,37.19083014009961,63.12654063253749,20.06347415452742,5.872236337910464,40.12694830905484,25.935710492437885,65.57330577333352,51.87142098487577,5.382883309751259,28.871828661393117,61.16912851990067,0.04020218740513824,0.04007070124569725,0.03914894039658194,0.040160596233185075,0.03868228679335898,0.039032835327558364,0.03807641661191019,0.039330027193309774,0.040026003435931615,0.039066408327894375,0.039116644115630456,0.03869064320170956,0.03904328155288877
2415,QCB65306@N,42.060923461805054,20.052300720162876,39.615520934955924,31.30115234366888,21.519542236272354,30.322991332929224,25.43218627923096,48.418970031612794,12.227012634245655,35.213796386627486,66.51494873029637,20.052300720162876,5.868966064437915,39.1264404295861,25.43218627923096,64.55862670881706,53.30977508531106,5.3798855590680885,29.8339108275594,61.6241436765981,0.040122030101501026,0.040199684262624324,0.039182462654026216,0.04024631167479713,0.038588096015879154,0.039215654134639046,0.03817955413566336,0.039245455566494114,0.039847423195491,0.03918014782380525,0.039082342084133484,0.03878630969394591,0.03904402328717371
2416,QGJ02389@N,42.490027437739116,20.024035918934526,39.55968071789504,31.745422798310834,21.489209278856563,30.280249438388793,25.396338238648667,47.86232975745325,12.698169119324334,35.65255175810294,65.44441007651771,20.024035918934526,5.860693439688154,39.55968071789504,25.396338238648667,64.46762783656969,52.746240957193386,5.372302319714141,29.791858318414782,61.048889996751605,0.04018423691288897,0.040166450593245376,0.03928589859379096,0.040239563870812935,0.03860165485024455,0.03932547442842435,0.03825672257953428,0.03928819534676699,0.039970543057941677,0.039204025763439065,0.03918134925088219,0.038816268926375484,0.03908849585164028
2417,QDZ36662@N,43.79331319652602,20.923471860562433,42.333536089975155,29.682134499867637,21.410064229412722,29.195542131017348,25.789395549065325,46.226275040777466,11.678216852406939,37.954204770322555,61.31063847513643,19.463694754011566,5.3525160573531805,41.846943721124866,26.275987917915614,63.74360031938787,49.63242162272949,5.3525160573531805,29.682134499867637,61.79723084398672,0.040019253957140705,0.0404919769431449,0.03924725661208223,0.04054831489028806,0.03881156540887784,0.0386613297923934,0.03830524448681413,0.03962855740957774,0.0401573033971958,0.03951040750877975,0.03993523622215628,0.038980738347555596,0.03911044617370425
2418,QDZ36668@N,43.79331319652602,20.923471860562433,42.333536089975155,29.682134499867637,21.410064229412722,29.195542131017348,25.789395549065325,46.226275040777466,11.678216852406939,37.954204770322555,61.31063847513643,19.463694754011566,5.3525160573531805,41.846943721124866,26.275987917915614,63.74360031938787,49.63242162272949,5.3525160573531805,29.682134499867637,61.79723084398672,0.040019253957140705,0.0404919769431449,0.03924725661208223,0.04054831489028806,0.03881156540887784,0.0386613297923934,0.03830524448681413,0.03962855740957774,0.0401573033971958,0.03951040750877975,0.03993523622215628,0.038980738347555596,0.03911044617370425
2419,QGZ00525@N,40.34218182084814,20.663068737507583,41.81811530209868,25.090869181259208,16.72724612083947,31.48658093334489,18.695157429173527,30.010647452094346,8.85560088750325,38.37427051251408,59.03733925002167,15.743290466672445,9.347578714586763,25.090869181259208,19.679113083340557,45.26196009168328,56.08547228752058,3.935822616668111,24.106913527092182,39.85020399376462,0.04088407145710611,0.039213356681176884,0.03825990265423859,0.038302393873696126,0.03939298262935414,0.0395818656871754,0.03745660768588452,0.038850559123555096,0.03950553760962495,0.03792539131332062,0.03936807927288309,0.038951923932030945,0.0403295009964397
2420,QCX19619@N,34.43906067149132,18.17617090995375,36.3523418199075,24.394334642306347,17.21953033574566,28.22089693913872,18.654491197057798,39.22226354253178,6.696484019456645,36.3523418199075,45.44042727488438,22.002733206786118,9.56640574208092,33.482420097283224,21.524412919682074,43.52714612646819,44.005466413572236,4.304882583936415,30.612498374658948,43.52714612646819,0.0395949102433232,0.04080906912323597,0.040791891484023395,0.04102487013848837,0.03948863060571033,0.0397183427481069,0.03964522122157334,0.03997642114512555,0.04064150117753299,0.040644058282069455,0.039037712268837316,0.04003507730217691,0.04027200715575027
2421,QHD43124@N,41.94474026556271,20.484640594809697,39.993822113676075,32.19014950612952,21.460099670753014,30.239231354242886,24.87420643655463,46.82203564527931,11.705508911319827,37.067444885846115,65.84348762617402,20.484640594809697,5.365024917688253,38.042903961789435,24.87420643655463,64.8680285502307,51.6993310249959,5.365024917688253,30.239231354242886,60.47846270848577,0.04001462624800189,0.040039102457519946,0.039554966605413355,0.04061946040482974,0.038722296789559844,0.03921231578521172,0.03872329191603141,0.03986568844018163,0.03978771323552512,0.0394754912252722,0.038774661067653086,0.03860725367251389,0.03887359418062664
2422,QDE12097@N,34.37843310635609,21.370377336383516,37.165873628493074,20.44123049567119,18.582936814246537,21.370377336383516,22.299524177095844,36.236726787780746,8.826894986767105,25.086964699232823,47.38648887632867,19.512083654958865,10.220615247835594,27.874405221369805,18.582936814246537,39.95331415063005,38.0950204692054,9.756041827479432,23.693244438164335,44.13447493383552,0.04260585855997694,0.04239247500670816,0.03952857064981908,0.04092320264291196,0.03953680492131797,0.04128371726612551,0.04117901544252199,0.04239385873083345,0.04055683495662235,0.04017264343384865,0.04104384107925894,0.042003013717391686,0.04180674323649996
2423,QBP84749@N,39.53627683761781,17.357389831149284,55.44721751617133,31.82188135710702,26.51823446425585,25.07178531166008,21.21458757140468,41.94702542527744,8.678694915574642,36.64337853242627,60.7508644090225,27.964683616851627,10.125144068170416,35.67907909736242,27.4825338993197,52.55431921097978,45.80422316553283,6.750096045446944,36.64337853242627,46.76852260059668,0.04026663319684909,0.04071077224950914,0.04022673297150264,0.040881954596364026,0.039129543477187154,0.03908965029295601,0.0394897307351068,0.03910526401557832,0.04049298593974602,0.03857868069083712,0.039451623085727895,0.040294424143362796,0.0401322870733484
2424,ALR69641@N,42.09272833512831,21.524690625917884,36.83113729323727,31.56954625134623,20.08971125085669,33.96117854311488,22.003017084271615,44.00603416854323,9.566529167074615,34.917831459822345,57.39917500244769,24.39464937604027,10.044855625428346,33.96117854311488,29.656240417931308,63.61741896104619,44.484360626896965,4.783264583537307,36.35281083488354,45.919340001958155,0.041236689648205475,0.04217411413934156,0.037903760400941185,0.039356164343051454,0.0405677647763982,0.03998804760602814,0.03869478247126508,0.038536322033069094,0.04058376019422387,0.041351233991626136,0.04043717051524247,0.039805449102651,0.0410382824242257
2425,APX44065@N,34.99710950746813,15.55427089220806,39.85781916128315,21.873193442167583,17.984625719115567,27.706045026745606,18.95676764987857,40.829961092046155,7.77713544610403,36.45532240361264,44.23245784971667,23.81747730369359,10.207490273011539,30.136399853653113,20.901051511404578,53.9538771573467,40.343890126664654,4.374638688433516,30.622470819034614,45.20459978047967,0.038763673965024434,0.040117866555770924,0.0397566491994763,0.04123626059882249,0.038909299007915406,0.03917274081169812,0.0399420021051218,0.03924764553117952,0.03935216681549605,0.039361902081969984,0.03831541887419725,0.03973606822400029,0.04001734084782546
2426,ACC94326@N,32.73745855867279,17.331595707532657,39.477523556046606,23.108794276710206,17.331595707532657,27.44169320359337,18.775895349827042,40.921823198340995,6.258631783275681,35.14462462916344,45.254722125224156,22.14592784851395,8.665797853766328,29.848859274084017,22.627361062612078,50.06905426620545,42.84755605473351,4.332898926883164,30.811725702280278,44.77328891112602,0.03930534841877077,0.04035507189486754,0.04015210739001516,0.04093103429633676,0.039293671758907786,0.03910963291215465,0.03992602252654564,0.039791150811226784,0.04037618338819518,0.04006883253918047,0.03845727158594679,0.040037701397919574,0.040762756981803455
2427,ACJ12834@N,33.18667343068553,18.27671870095725,38.95826880993519,22.124448953790356,17.79575241935311,27.896044333040013,18.27671870095725,40.88213393635174,7.214494224062072,37.03440368351864,45.210830470788984,21.162516390582077,8.657393068874487,30.300875741060704,21.162516390582077,50.020493286830366,42.325032781164154,4.328696534437244,30.300875741060704,43.76793162597657,0.03980894984665476,0.040882621616040726,0.039627243134096886,0.04129695678479464,0.0400433264269308,0.03897210482579633,0.03958655424315221,0.03989798299964233,0.04056540052313104,0.04003942164770244,0.03789605635044447,0.04021461359155375,0.04020248640592164
2428,ABW75125@N,31.66382308243558,14.614072191893346,44.816488055139594,26.305329945408022,20.459701068650684,27.766737164597355,18.02402237000179,48.71357397297782,4.871357397297782,36.53518047973336,54.55920284973516,22.408244027569797,7.794171835676451,30.202415863246248,21.43397254811024,44.816488055139594,46.27789527432893,4.871357397297782,32.63809456189514,47.25216675378848,0.040420990165633365,0.04107563707192409,0.037732333721167945,0.04014560202771878,0.039359870344032336,0.03940469127915586,0.03827846169128156,0.038885333260390974,0.03877276377562098,0.03983722356229681,0.0376380203234325,0.040389759211937874,0.04092357383562889
2429,ABW75138@N,31.75220775997653,15.631856127988446,45.43008187196642,26.378757215980503,20.028315663985197,26.86725271998014,18.56282915198628,47.38406388796498,3.9079640319971114,36.63716279997292,54.71149644795956,21.49380217598411,8.7929190719935,31.75220775997653,21.005306671984474,46.89556838396534,49.33804590396353,4.39645953599675,31.75220775997653,44.941586367966785,0.03988165037481772,0.04089238078673751,0.037492218663008656,0.039866746247187536,0.03989991721486391,0.03953555815151657,0.037198571849838206,0.0386710426270852,0.039014596466975776,0.03917268241623985,0.0382159070951881,0.040358804246536796,0.041304419860365094
2430,ABW87820@N,44.40118729991953,24.51315548849724,48.563798609286984,38.85103888742959,21.73808128225227,29.138279165572193,30.525816268694676,44.863699667627024,6.475173147904932,46.251236770749514,51.801385183239454,29.138279165572193,14.337883398932348,42.55113782908955,24.050643120789747,48.563798609286984,44.40118729991953,8.325222618734912,33.30089047493965,49.02631097699448,0.042912260222788844,0.04134695639760653,0.04008766200668031,0.04155569202254496,0.04018081348249186,0.04192903000166974,0.040642672955688304,0.04139083091445421,0.041292515546835856,0.04144824935834313,0.04148969182092554,0.04191826418359947,0.041292993378876076
2431,AAZ41329@N,41.430421945917026,20.715210972958513,37.193219701448236,32.485217207594026,17.419609227260565,28.248014963125243,21.186011222343932,34.83921845452113,5.649602992625049,33.89761795575029,46.60922468915665,28.718815212510663,8.945204738322994,34.83921845452113,23.540012469271037,48.02162543731291,44.72602369161497,4.708002493854207,25.89401371619814,45.66762419038581,0.0420658223053069,0.043036358868150035,0.03951970687516825,0.0410202577060314,0.0402564045293795,0.0405789873174229,0.039579329627604395,0.04078842980462805,0.04089553841139948,0.03966328675193243,0.040130081547251006,0.040098204750692805,0.04156734211961211
2432,AAZ41340@N,41.456326661118524,20.728163330559262,37.21647507077686,32.505528859286116,17.430500982515742,28.265677268944447,21.199257951708336,34.861001965031484,5.65313545378889,33.918812722733335,46.63836749375834,28.73677189009352,8.950797801832408,34.38990734388241,23.554731057453708,48.522745978354635,44.75398900916204,4.710946211490741,25.91020416319908,45.69617825146019,0.042049151158525956,0.04304651748272047,0.039476134541148636,0.04104029122418722,0.04019904744163767,0.040499771707743985,0.039558597978868994,0.04076551534459467,0.04080694122892559,0.03966515818987038,0.0400923917288467,0.04010031084283106,0.041605549981024385
2433,AAZ67052@N,42.4417305519603,21.22086527598015,35.368108793300244,30.18078617028288,17.448267004694788,31.12393573810422,22.16401484380149,33.95338444156824,5.658897406928039,36.31125836112159,46.21432882324566,27.822912250729527,8.95992089430273,34.42495922547891,23.578739195533498,49.515352310620344,44.799604471513646,4.7157478391067,25.465038331176178,43.85645490369231,0.04175720823194397,0.043485767313148654,0.039364428352049965,0.04063995440043056,0.04043434796052651,0.04033087117285455,0.03941567076214428,0.04071279168043671,0.04098181243389276,0.03922167614245474,0.03997648869589392,0.040580561907338546,0.04152363703621477
2434,ABC72414@N,40.90662098029883,22.618955130282885,56.78801500794426,36.575331700031896,23.10020949475699,23.581463859231093,23.581463859231093,45.71916462503987,9.143832925007974,41.86912970924704,64.48808483952993,22.13770076580878,7.2188154671115585,32.72529678423907,24.5439725881793,54.86299755004785,62.081813017159405,11.06885038290439,32.72529678423907,61.6005586526853,0.04092400834651033,0.04031989163615994,0.03977483939546656,0.03934746851103151,0.03967421410980213,0.04093061636469987,0.03871814504850588,0.04010194921954861,0.04048961430880952,0.03821168706694168,0.039833611496242705,0.03962885303411553,0.040790736988061835
2435,ABI93999@N,37.31059220819746,16.95936009463521,52.33173972058865,32.465060752587405,23.258550986928288,24.227657278050298,16.95936009463521,42.15612366380752,5.814637746732072,34.403273334831425,55.72361173951569,23.743104132489293,8.721956620098108,32.94961389814841,26.165869860294325,53.30084601171066,47.486208264978586,5.814637746732072,33.434167043709415,47.001655119417585,0.04059012563309294,0.04040829771086421,0.04055891751257274,0.04035750107691018,0.03860566312879416,0.03997988280226361,0.039718101877438586,0.03879400304681042,0.03974371793254961,0.03786759888637381,0.038258235618657654,0.039963545826685584,0.040601263385980337
2436,ABI96958@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
2437,ABN10839@N,40.70649654060203,20.113798290650415,39.269796662698425,34.00189711038522,21.071598209252816,27.77619763946962,21.071598209252816,45.01659617431283,8.141299308120406,33.044097191782825,58.42579503474644,25.381697842963618,10.535799104626408,34.00189711038522,27.29729768016842,65.13039446496325,46.45329605221643,4.310099633710803,38.79089670339723,46.93219601151763,0.041420537130477796,0.04164293952287552,0.03856339203325392,0.03931103760656451,0.04039871228302347,0.041024797875544444,0.03881755971946699,0.03888920044452981,0.03988327416950225,0.04040307633020188,0.04042226016140802,0.039587955240637344,0.0407352981813136
2438,ABN10848@N,41.19760770125029,20.11976190061061,39.28143990119214,34.01197845103222,21.077845800639682,27.78443310084322,21.077845800639682,45.0299433013666,8.14371315024715,32.5748526009886,58.44311790177367,25.38922335077053,10.538922900319841,34.01197845103222,27.305391150828683,64.67066325196267,46.94611110142475,4.311377550130844,38.8023979511776,46.94611110142475,0.041437282388079845,0.04159668197199916,0.03858652112244703,0.03926665025493488,0.04044490515091695,0.041085678105949514,0.03874424044961526,0.03883793471352076,0.03987436678833451,0.040431405384608404,0.04045197043203825,0.03950354537962098,0.040696867843396226
2439,ABN10857@N,41.19860090975079,20.120246955924802,39.28238691394843,33.53374492654134,21.078353953825985,27.78510293913425,21.078353953825985,45.03102890135551,8.143909482160039,33.05469142759075,58.44452687197205,25.3898354443813,10.539176976912993,34.01279842549193,27.306049440183664,64.67222235832973,46.468189398207286,4.311481490555315,38.80333341499784,47.42629639610847,0.041398377635080655,0.04158136303356686,0.03852586683347989,0.03938546086011688,0.04038981253301358,0.04100268995932961,0.03879556727591868,0.03884237979172089,0.03993236143397829,0.04044991095488578,0.040378402394997605,0.03951931151850964,0.04074499682481088
2440,ABN10866@N,40.7884620989328,19.674434659485232,39.348869318970465,33.110633939133685,21.114027439447568,28.311991339259237,21.593891699435012,45.587104698807245,7.677828159799115,34.07036245910857,58.54343971846826,25.43280577933457,10.557013719723784,34.55022671909602,27.832127079271793,66.22126787826737,46.54683321878213,4.318778339887002,38.38914079899558,45.1072404388198,0.04167173415516298,0.04147711238174002,0.03857935371656553,0.03919267558910354,0.040328552954656906,0.0409357814324613,0.03860885511987488,0.038771153661376345,0.03983991324899461,0.04019201581379996,0.04039668869227352,0.03950114904631303,0.04064075420023276
2441,ABN10875@N,44.14330217306082,19.40364930683992,41.71784600970583,27.650200262246887,20.858923004852915,34.441477519640856,26.194926564233892,42.20293724237683,11.642189584103953,32.01602135628587,57.240765455177765,26.194926564233892,10.672007118761956,35.89675121765385,28.620382727588883,57.240765455177765,57.240765455177765,4.365821094038982,35.89675121765385,42.20293724237683,0.040916286746461944,0.04103386517155188,0.03806171582036097,0.03837488381976272,0.04062812811174037,0.03977438069859701,0.03821446735747586,0.03912208407181548,0.038673207530208704,0.040992310388779776,0.03924942137597948,0.03897220269081895,0.04089581354544894
2442,ABN10884@N,42.745503979150364,19.915518899376874,42.745503979150364,28.65891744056672,21.372751989575182,32.54487234776221,24.772962533371235,41.288270888952056,11.657864721586463,33.51636107456108,57.31783488113344,26.230195623569543,10.686375994787591,36.91657161835713,31.573383620963337,55.860601790935135,58.77506797133175,4.371699270594924,34.97359416475939,43.2312483425498,0.04093887860247488,0.041030135937497984,0.03825787156890745,0.038098138137863086,0.040299952099755496,0.03928405151083258,0.03816665915738229,0.03935798551279169,0.038461256633574574,0.041295416358079734,0.0393247870022567,0.03875856819125871,0.040981935887888926
