,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1
1120,AEA10893@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1121,AEA10908@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1122,AEA10473@N,77.20339364551194,35.84443276398769,74.44612958674367,67.09342543002823,35.84443276398769,50.549841077418534,38.60169682275597,72.6079535475648,14.705408313430846,71.68886552797538,90.98971393935336,55.145281175365675,18.381760391788557,76.28430562592251,52.38801711659739,88.23244988058508,90.07062591976393,10.109968215483708,48.71166503823968,83.63700978263793,0.08091198041057218
1123,AEA10488@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1124,AEA10503@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1125,ADB28907@N,84.87356401904879,43.359320748861876,108.85957124182343,69.1904054503115,45.20439822753685,50.73963066356177,44.281859488199366,89.48625771573622,22.140929744099683,86.71864149772375,119.00749737453579,40.59170453084942,14.760619829399788,63.65517301428659,47.97201444554931,100.55672258778606,118.0849586351983,20.29585226542471,61.810095535611616,112.54972619917339,0.07746126066251334
1126,ACZ72005@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1127,ACZ72035@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1128,ACZ72078@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1129,ACZ72136@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1130,ACZ72210@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1131,ACZ72225@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1132,ACZ72269@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1133,ACZ71991@N,76.29726491571905,35.85052206883184,74.4587766044969,67.10482335960832,35.85052206883184,50.55842855860901,38.60825453566506,72.62028829327475,14.707906489777166,70.7817999820526,91.00517140549621,55.15464933666437,19.30412726783253,76.29726491571905,52.39691686983115,88.247438938663,91.00517140549621,10.111685711721801,48.71994024738686,84.57046231621871,0.08075584438892719
1134,ACZ72122@N,77.21049134514071,35.84772812452961,74.45297379709996,67.09959366899133,35.84772812452961,50.55448838074689,38.605245672570355,72.61462876507281,14.706760256217278,70.77628373304564,90.9980790853444,55.15035096081479,19.302622836285177,76.29131882912712,52.392833412774046,88.24056153730366,90.9980790853444,10.110897676149378,48.71614334871973,83.64469895723576,0.0808274839864202
1135,ACZ72151@N,77.20754098054343,35.84635831239516,74.45012880266688,67.09702966166275,35.84635831239516,50.552556594403434,38.603770490271714,72.61185401741584,14.706198282008272,71.69271662479032,90.99460186992619,55.14824355753102,18.38274785251034,76.28840358791791,52.39083137965447,88.23718969204963,90.99460186992619,10.110511318880686,48.7142818091524,83.64150272892205,0.080862607374483
1136,ACZ72240@N,77.21049134514071,35.84772812452961,74.45297379709996,67.09959366899133,35.84772812452961,50.55448838074689,38.605245672570355,72.61462876507281,14.706760256217278,70.77628373304564,90.9980790853444,55.15035096081479,19.302622836285177,76.29131882912712,52.392833412774046,88.24056153730366,90.9980790853444,10.110897676149378,48.71614334871973,83.64469895723576,0.0808274839864202
1137,AYG86347@N,63.83273390575621,30.5286988244921,83.26008770316027,43.48026802276147,34.22914716685478,53.65650096425884,37.00448342362679,76.78430310402558,12.026457112678706,75.85919101843491,86.03542395993227,41.63004385158013,16.652017540632055,61.0573976489842,39.779819680398795,95.28654481583898,80.48475144638826,8.326008770316028,58.28206139221219,76.78430310402558,0.07488791440933022
1138,ACZ72284@N,77.21049134514071,35.84772812452961,74.45297379709996,67.09959366899133,35.84772812452961,50.55448838074689,38.605245672570355,72.61462876507281,14.706760256217278,70.77628373304564,90.9980790853444,55.15035096081479,19.302622836285177,76.29131882912712,52.392833412774046,88.24056153730366,90.9980790853444,10.110897676149378,48.71614334871973,83.64469895723576,0.0808274839864202
1139,AFM43867@N,78.10888093608418,35.83819242949745,74.43316889203317,67.08174480393112,35.83819242949745,50.54104060570153,38.59497646253571,72.59531287000765,12.864992154178571,71.6763848589949,90.97387309026276,55.1356806607653,18.378560220255103,76.27102491405867,52.37889662772704,88.21708905722448,90.05494507925,10.108208121140306,50.54104060570153,83.6224490021607,0.08107198898724487
1140,ALR84908@N,84.02241749279264,39.7029005735174,76.6358313395801,63.70930557145815,39.7029005735174,56.32271941824561,45.242840188426804,88.63903383855047,20.313111921334485,71.0958917246707,121.8786715280069,37.85625403521426,12.926525768121945,76.6358313395801,48.012809995881504,116.3387319130975,97.87226653006614,10.156555960667243,59.09268922570032,110.79879229818809,0.07667673084843266
1141,APZ73679@N,66.59563568569651,31.44793907380113,77.69490829997926,44.39709045713101,34.22275722737182,53.64648430236664,36.072635996418946,79.5447870690264,13.87409076785344,72.14527199283789,86.01936276069134,42.547211688083884,17.573848305947692,59.196120609508014,38.84745414998963,98.96851414402121,75.84502953093214,8.324454460712063,57.346241840460884,83.24454460712064,0.07506061547643723
1142,AEA10998@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1143,AEA11013@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1144,AGT20898@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1145,AGT21063@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1146,AGT21093@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1147,AGT21243@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1148,ADD62481@N,32.43457056177383,15.753934272861576,43.55499475438201,17.607338304962937,18.53404032101362,23.167550401267025,12.973828224709534,45.40839878648337,7.413616128405447,20.38744435311498,37.994782658077916,21.314146369165663,8.340318144456129,32.43457056177383,17.607338304962937,58.3822270111929,41.70159072228064,2.7801060481520428,36.14137862597656,47.26180281858473,0.07329798394931897
1149,APY26726@N,66.58471514090043,32.367569860159925,74.90780453351297,44.38981009393362,34.217145280740496,52.71289948654617,35.14193299103078,81.38131850554497,12.94702794406397,69.35907827177127,85.0804693467061,43.46502238364333,18.495754205805675,60.11120116886844,37.91629612190163,102.65143584222149,77.68216766438383,8.323089392612554,57.33683803799759,82.30610621583524,0.07521228970971626
1150,AGT20808@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1151,AGT20913@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1152,AGT20928@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1153,AGT21138@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1154,AGT21258@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1155,AGT21273@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1156,APD51499@N,79.38656842642438,35.07778604888519,96.92546145086696,65.54007393344338,38.770184580346786,49.84738017473158,34.154686416019786,75.69416989496277,24.92369008736579,85.84826585648217,108.00265704525175,40.61638384607758,19.385092290173393,62.770775034847176,44.30878237753918,107.07955741238636,106.15645777952096,16.615793391577192,54.46287833905858,113.54125484244416,0.07690036713460038
1157,AGT20883@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1158,AGT21108@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1159,AGT21123@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1160,AGT21153@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1161,AGT21183@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1162,AGT21318@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1163,APZ73733@N,64.72426409530587,33.28676439187159,74.89521988171109,45.30698486671411,33.28676439187159,52.70404362046336,35.1360290803089,80.44301394702302,13.86948516327983,68.4227934721805,84.14154332389764,44.38235252249546,18.49264688437311,59.17647002999394,37.90992611296487,103.5588225524894,75.81985222592974,8.321691097967898,57.327205341556635,85.99080801233495,0.07536765578134472
1164,APY26879@N,64.73694889726919,31.443660892959322,73.98508445402193,45.31586422808844,34.21810155998514,53.6391862291659,35.14291511566042,80.45877934374886,12.94738977945384,71.21064378699612,84.15803356644996,44.39105067241316,18.496271113505482,59.18806756321755,38.842169338361515,101.72949112428016,77.68433867672303,8.323322001077468,58.26325400754227,82.3084064550994,0.07518644432472579
1165,APZ73688@N,64.75113608501891,31.450551812723468,74.92631461266474,46.25081148929922,34.22560050208142,53.6509413275871,34.22560050208142,79.55139576159466,12.950227217003782,70.30123346373482,84.17647691052458,43.475762799941265,18.50032459571969,62.901103625446936,38.85068165101134,101.75178527645828,76.7763470722367,8.32514606807386,56.42599001694505,84.17647691052458,0.07498377021401549
1166,ALR84915@N,80.38445716887087,37.88233038992765,81.30841644667399,58.20943450159615,40.654208223336994,55.43755666818681,45.27400461235256,91.47196850250823,22.175022667274725,73.91674222424908,125.65846178122344,37.88233038992765,10.163552055834248,70.22090511303662,46.19796389015568,121.03866539220786,94.24384633591758,11.087511333637362,60.05735305720238,113.64699116978295,0.07604072219688653
1167,YP_009199242@N,80.38445716887087,37.88233038992765,81.30841644667399,58.20943450159615,40.654208223336994,55.43755666818681,45.27400461235256,91.47196850250823,22.175022667274725,73.91674222424908,125.65846178122344,37.88233038992765,10.163552055834248,70.22090511303662,46.19796389015568,121.03866539220786,94.24384633591758,11.087511333637362,60.05735305720238,113.64699116978295,0.07604072219688653
1168,AHX26055@N,63.83389936553704,32.37951417092459,75.86057605759474,41.63080393404589,34.22977212354885,55.50773857872786,37.00515905248524,77.710834010219,13.876934644681965,71.2349311760341,86.96212377334032,40.70567495773376,16.65232157361836,58.28312550766425,39.78054598142163,99.91392944171015,80.4862209391554,8.32616078680918,58.28312550766425,82.33647889177966,0.07487102368786895
1169,AHX26100@N,67.50699617720622,32.366368030167365,75.82977652782068,41.61390175307233,34.21587477474836,54.56044896513927,35.14062814703885,77.67928327240168,14.796053956647938,73.0555164109492,87.85157036759713,40.68914838078183,16.64556070122893,58.25946245430126,39.764395008491334,98.02385746279259,78.60403664469217,8.322780350614465,58.25946245430126,81.37829676156366,0.07524662770950374
1170,APZ73825@N,64.79232371500778,29.619347984003557,74.0483699600089,45.35462660050545,34.24737110650411,52.759463596506336,35.17297573100423,77.75078845800934,14.809673992001779,70.34595146200846,84.23002082951012,45.35462660050545,17.586487865502114,60.16430059250723,38.87539422900467,105.51892719301267,76.82518383350923,8.330441620501,56.461882094506784,86.08123007851034,0.07439537549988876
1171,AVP25406@N,86.86329837874207,39.73533862006286,87.78737602106911,53.59650325496851,36.03902805075469,59.14096910893077,27.7223292698113,65.60951260522008,18.481552846540865,60.06504675125782,114.58562764855337,31.41863983911947,19.40563048886791,54.52058089729555,55.4446585396226,90.55960894805024,88.71145366339616,11.08893170792452,63.761357320565985,104.42077358295589,0.07592235767295669
1172,AGZ89681@N,61.955615413294716,32.36487372336291,78.60040761388136,46.23553389051845,34.214295078983646,53.6332193130014,35.13900575679402,81.37453964731246,14.795370844965902,73.97685422482951,85.07338235855394,43.46140185708734,16.64479220058664,55.48264066862213,39.76255914584586,93.39577845884726,77.67569693607099,8.32239610029332,61.03090473548435,85.99809303636431,0.07528932218963112
1173,APY26834@N,64.66849731611308,34.181920009945486,75.75452542744675,45.267948121279154,34.181920009945486,52.65863352883493,36.9534270377789,80.37370380716911,13.857535139167089,70.21151137177992,85.91671786283595,43.420276769390206,18.47671351888945,58.20164758450177,38.80109838966785,99.77425300200304,73.9068540755578,8.314521083500253,57.2778119085573,84.069046510947,0.07616432405552738
1174,AHX26064@N,67.48290449075776,33.27924057078465,77.65156133183085,42.52347406266927,34.20366391997311,52.69213090374236,34.20366391997311,77.65156133183085,12.941926888638474,72.10502123670007,88.7446415220924,42.52347406266927,16.639620285392326,59.1630943480616,40.67462736429235,96.14002831560009,79.50040803020777,8.319810142696163,56.38982430049621,81.3492547285847,0.07557665081153749
1175,QBM00061@N,84.88373091904639,40.59656696128305,75.6572384278457,58.12690269456437,39.67391771216298,55.35895494720417,47.977760954243614,90.4196264137668,23.988880477121807,70.12134293312528,120.8670516347291,38.75126846304292,9.226492491200695,75.6572384278457,47.977760954243614,118.09910388736888,98.72346965584742,10.149141740320763,57.20425344544431,112.56320839264848,0.07735075087993057
1176,AFR58686@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1177,AFR58700@N,77.19903966895728,35.84241127487302,74.44193110935167,67.08964161707001,35.84241127487302,50.54699025943631,38.59951983447864,72.60385873628125,13.785542798028086,71.68482254974604,90.98458246698537,55.14217119211234,18.380723730704116,76.28000348242207,52.38506263250673,87.30843772084455,90.98458246698537,10.109398051887263,49.62795407290111,83.63229297470372,0.08096381346479423
1178,AFR58728@N,77.19903966895728,35.84241127487302,74.44193110935167,67.08964161707001,35.84241127487302,50.54699025943631,38.59951983447864,72.60385873628125,13.785542798028086,71.68482254974604,90.98458246698537,55.14217119211234,18.380723730704116,76.28000348242207,52.38506263250673,87.30843772084455,90.98458246698537,10.109398051887263,49.62795407290111,83.63229297470372,0.08096381346479423
1179,AFR58742@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1180,AFR58672@N,77.19903966895728,35.84241127487302,74.44193110935167,67.08964161707001,35.84241127487302,50.54699025943631,38.59951983447864,72.60385873628125,13.785542798028086,71.68482254974604,90.98458246698537,55.14217119211234,18.380723730704116,76.28000348242207,52.38506263250673,87.30843772084455,90.98458246698537,10.109398051887263,49.62795407290111,83.63229297470372,0.08096381346479423
1181,AFR58714@N,77.22001712923863,34.93286489179843,74.46215937462297,67.10787202898119,35.85215081000365,50.5607255012872,38.610008564619314,72.62358753821252,13.789288773078328,71.7043016200073,91.00930590231697,55.15715509231331,18.385718364104438,76.30073121103341,52.39929733769765,87.33216222949608,91.00930590231697,10.11214510025744,49.641439583081976,83.65501855667519,0.08071408179477825
1182,AEK25521@N,81.0913375856544,36.85969890257018,100.44267950950375,69.1119354423191,36.85969890257018,70.03342791488335,52.52507093616251,73.71939780514036,25.801789231799127,79.2483526405259,114.26506659796756,51.603578463598254,22.115819341542107,71.87641286001185,46.07462362821273,94.91372467411821,114.26506659796756,19.351341923849343,70.9549203874476,114.26506659796756,0.07850752743574556
1183,APY26825@N,66.58655738723864,31.443652099529363,76.75950365473344,45.31585155520408,34.218091990664306,53.63917122860891,36.06771858475427,79.53394354586838,13.872199455674718,72.13543716950853,85.08282332813828,42.54141166406914,17.57145264385464,59.188051010878795,37.91734517884423,100.80464937790295,75.83469035768846,8.32331967340483,57.33842441678883,83.2331967340483,0.07518670295501878
1184,APZ73787@N,65.68367877284518,32.37927826830396,74.00977889898049,43.48074510315104,34.22952274077848,53.65708970176085,34.22952274077848,81.41075678887854,15.727078016033355,67.5339232453197,84.1861234975903,44.405867339388294,18.50244472474512,59.20782311918439,37.9300116857275,103.61369045857269,75.860023371455,8.326100126135305,57.35757864670988,86.03636797006482,0.07487776376274398
1185,APD51507@N,81.11195994297877,37.79079951888784,93.09440857091882,56.22533586956483,41.47770678902323,59.91224313970022,33.182165431218586,89.40750130078341,11.982448627940045,68.20778449750487,117.98103264433276,39.634253153955534,17.51280953314314,63.59915040983562,46.08634087669248,110.60721810406196,100.46822311118962,14.747629080541595,63.59915040983562,110.60721810406196,0.07827318246615032
1186,APD51475@N,84.0402926487391,32.32318948028427,77.57565475268224,65.56989866000522,40.634866775214505,58.181741064511684,38.78782737634112,80.34621385099233,17.546874289297175,70.1874971571887,115.43996242958667,58.181741064511684,15.699834890423787,65.56989866000522,49.87006376958144,125.5986791233903,99.74012753916288,10.158716693803626,49.87006376958144,111.7458836318399,0.0764803005633067
1187,APD51483@N,85.72664815100819,44.24601194890745,80.19589665739475,69.1343936701679,40.5588442864985,45.167803864509686,37.79346853969178,79.27410474179251,19.35763022764701,64.5254340921567,120.75474094389325,33.184508961680585,17.514046396442534,67.29080983896341,47.933179611316405,117.0675732814843,104.16248646305296,13.826878734033578,53.463931104929834,124.4419086063022,0.07820808439776139
1188,YP_009328935@N,84.0402926487391,32.32318948028427,77.57565475268224,65.56989866000522,40.634866775214505,58.181741064511684,38.78782737634112,80.34621385099233,17.546874289297175,70.1874971571887,115.43996242958667,58.181741064511684,15.699834890423787,65.56989866000522,49.87006376958144,125.5986791233903,99.74012753916288,10.158716693803626,49.87006376958144,111.7458836318399,0.0764803005633067
1189,AEK25511@N,84.59663812484027,39.53973303661013,103.90674030551034,73.56229402160024,36.78114701080012,64.36700726890021,54.25219184093017,74.48182269687024,27.58586025810009,79.99899474849026,118.61919910983039,49.65454846458016,20.229630855940066,73.56229402160024,42.298319062420134,98.38956825389032,104.82626898078034,20.229630855940066,70.80370799579023,113.10202705821037,0.08047132472999712
1190,AFU92122@N,84.48368430790637,39.486939404782326,98.25819805376067,59.68955956536863,37.65033757200175,51.42485131785605,47.751647652294906,67.03596689649092,14.692814662244587,82.6470824751258,111.11441088322468,45.91504581951433,18.366018327805733,66.11766598010064,44.996744903124046,101.93140171932181,88.15688797346752,13.7745137458543,55.0980549834172,110.1961099668344,0.08169908360971347
1191,AFU92131@N,84.48324860255954,39.48673575989196,98.2576913094986,59.68925173006924,37.65014339896675,51.4245861059058,47.75140138405539,67.03562117377007,14.692738887401658,82.64665624163433,110.19554165551244,45.91480902313018,18.365923609252075,66.11732499330746,44.99651284266758,101.930876031349,88.15643332440995,13.774442706939055,55.09777082775622,111.11383783597505,0.08170381953739637
1192,AGT52080@N,82.74458431241699,40.45290788607053,101.13226971517632,74.47012588117529,36.77537080551866,62.51813036938172,53.32428766800206,74.47012588117529,21.145838213173228,79.98643150200309,123.19749219848751,53.32428766800206,21.145838213173228,68.95382026034748,41.372292156208495,102.05165398531427,113.08426522696988,19.307069672897295,68.95382026034748,110.32611241655597,0.0806157298620335
1193,AFX59327@N,66.59773906019393,30.52396373592222,74.92245644271817,45.323461304854206,34.223838128155215,52.7232100893202,33.298869530096965,80.47226803106767,12.949560372815487,69.37264485436869,83.24717382524243,42.548555510679456,18.499371961164982,58.273021677669696,37.923712520388214,101.74654578640741,75.84742504077643,8.324717382524241,58.273021677669696,84.17214242330067,0.07503140194175095
1194,AGT20793@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
1195,AGT20823@N,77.19880003311543,35.842300015375024,74.44170003193274,67.08943336211222,35.842300015375024,50.546833355016055,38.599400016557716,72.60363336447762,13.785500005913471,71.68460003075005,90.98430003902891,55.142000023653885,18.380666674551293,76.27976669938786,52.384900022471186,88.22720003784622,90.98430003902891,10.109366671003212,49.62780002128849,83.63203336920839,0.08096666627243539
